ID	symbol	chromosome	start	stop
ENSG00000120458	MSANTD2	22	709236	709736
ENSG00000203836	NBPF24	17	427388	427888
ENSG00000076706	MCAM	3	717765	718265
ENSG00000014123	UFL1	17	915770	916270
ENSG00000070669	ASNS	21	235921	236421
ENSG00000070886	EPHA8	8	64781	65281
ENSG00000116824	CD2	19	76546	77046
ENSG00000070882	OSBPL3	4	13215	13715
ENSG00000153815	CMIP	14	211373	211873
ENSG00000157181	C1ORF27	20	957259	957759
ENSG00000158292	GPR153	2	846592	847092
ENSG00000073060	SCARB1	18	321013	321513
ENSG00000140718	FTO	10	53831	54331
ENSG00000006712	PAF1	2	265044	265544
ENSG00000006715	VPS41	20	609003	609503
ENSG00000000419	DPM1	16	549685	550185
ENSG00000196865	NHLRC2	10	699397	699897
ENSG00000196867	ZFP28	15	714291	714791
ENSG00000158816	VWA5B1	5	254879	255379
ENSG00000158815	FGF17	20	257186	257686
ENSG00000213714	FAM209B	17	790635	791135
ENSG00000148660	CAMK2G	19	319171	319671
ENSG00000133863	TEX15	18	270445	270945
ENSG00000004975	DVL2	18	499140	499640
ENSG00000136448	NMT1	3	31515	32015
ENSG00000100379	KCTD17	1	510291	510791
ENSG00000163993	S100P	1	133292	133792
ENSG00000184984	CHRM5	4	942929	943429
ENSG00000184985	SORCS2	5	373694	374194
ENSG00000184986	TMEM121	18	326479	326979
ENSG00000141560	FN3KRP	17	510107	510607
ENSG00000100372	SLC25A17	9	440480	440980
ENSG00000150457	LATS2	15	551003	551503
ENSG00000100376	FAM118A	9	637962	638462
ENSG00000150455	TIRAP	18	867804	868304
ENSG00000144136	SLC20A1	8	537471	537971
ENSG00000054690	PLEKHH1	12	658587	659087
ENSG00000138621	PPCDC	10	712927	713427
ENSG00000050393	MCUR1	7	334747	335247
ENSG00000130382	MLLT1	11	892958	893458
ENSG00000118407	FILIP1	6	802187	802687
ENSG00000145982	FARS2	12	188233	188733
ENSG00000228146	CASP16	18	25657	26157
ENSG00000163406	SLC15A2	12	90466	90966
ENSG00000165959	CLMN	17	99178	99678
ENSG00000049245	VAMP3	16	727148	727648
ENSG00000152348	ATG10	19	478518	479018
ENSG00000120280	CXORF21	16	781846	782346
ENSG00000110651	CD81	13	681429	681929
ENSG00000164078	MST1R	18	312968	313468
ENSG00000120963	ZNF706	9	199602	200102
ENSG00000203760	CENPW	16	947508	948008
ENSG00000156853	ZNF689	4	968955	969455
ENSG00000180185	FAHD1	5	414988	415488
ENSG00000105851	PIK3CG	3	106227	106727
ENSG00000164070	HSPA4L	13	881693	882193
ENSG00000023697	DERA	8	436081	436581
ENSG00000156858	PRR14	12	209590	210090
ENSG00000164074	C4ORF29	13	576435	576935
ENSG00000100196	KDELR3	4	331492	331992
ENSG00000138629	UBL7	2	264137	264637
ENSG00000112877	CEP72	6	954565	955065
ENSG00000100191	SLC5A4	2	679410	679910
ENSG00000112874	NUDT12	1	724301	724801
ENSG00000139625	MAP3K12	20	763406	763906
ENSG00000182919	C11ORF54	8	696398	696898
ENSG00000133639	BTG1	9	745496	745996
ENSG00000161642	ZNF385A	9	920331	920831
ENSG00000161640	SIGLEC11	7	409081	409581
ENSG00000121807	CCR2	19	157651	158151
ENSG00000161647	MPP3	19	286611	287111
ENSG00000117153	KLHL12	14	451300	451800
ENSG00000117152	RGS4	20	403490	403990
ENSG00000117151	CTBS	8	242590	243090
ENSG00000161649	CD300LG	16	355626	356126
ENSG00000117155	SSX2IP	9	276039	276539
ENSG00000117154	IGSF21	9	503166	503666
ENSG00000139971	C14ORF37	3	16762	17262
ENSG00000133794	ARNTL	3	243871	244371
ENSG00000170584	NUDCD2	18	766621	767121
ENSG00000170581	STAT2	10	145852	146352
ENSG00000110435	PDHX	9	821594	822094
ENSG00000142252	GEMIN7	10	615273	615773
ENSG00000110436	SLC1A2	18	984637	985137
ENSG00000127445	PIN1	1	650847	651347
ENSG00000100997	ABHD12	22	758216	758716
ENSG00000100994	PYGB	2	515862	516362
ENSG00000100991	TRPC4AP	13	405581	406081
ENSG00000139974	SLC38A6	22	660837	661337
ENSG00000171984	C20ORF196	5	878345	878845
ENSG00000256660	CLEC12B	4	155089	155589
ENSG00000134058	CDK7	14	47231	47731
ENSG00000050820	BCAR1	22	26654	27154
ENSG00000171988	JMJD1C	16	813571	814071
ENSG00000053254	FOXN3	17	305466	305966
ENSG00000103319	EEF2K	20	368541	369041
ENSG00000107614	TRDMT1	5	409828	410328
ENSG00000107341	UBE2R2	21	809803	810303
ENSG00000103313	MEFV	22	468914	469414
ENSG00000107611	CUBN	4	560894	561394
ENSG00000138400	MDH1B	6	248080	248580
ENSG00000103316	CRYM	20	561967	562467
ENSG00000143870	PDIA6	5	872010	872510
ENSG00000083812	ZNF324	1	942845	943345
ENSG00000164530	PI16	8	765359	765859
ENSG00000102043	MTMR8	6	598599	599099
ENSG00000083817	ZNF416	3	899001	899501
ENSG00000106565	TMEM176B	21	548448	548948
ENSG00000118961	C2ORF43	19	380180	380680
ENSG00000106560	GIMAP2	2	593907	594407
ENSG00000102048	ASB9	13	878357	878857
ENSG00000164163	ABCE1	10	121085	121585
ENSG00000124788	ENSG00000124788	16	861579	862079
ENSG00000185090	MANEAL	10	553334	553834
ENSG00000124784	RIOK1	18	786013	786513
ENSG00000124785	NRN1	1	122972	123472
ENSG00000124786	SLC35B3	12	985507	986007
ENSG00000124787	RPP40	1	342640	343140
ENSG00000124780	KCNK17	14	754906	755406
ENSG00000163898	LIPH	19	761680	762180
ENSG00000124782	RREB1	3	474221	474721
ENSG00000124783	SSR1	1	179365	179865
ENSG00000139350	NEDD1	15	751960	752460
ENSG00000139352	ASCL1	1	528811	529311
ENSG00000170540	ARL6IP1	1	799880	800380
ENSG00000103932	RPAP1	20	801888	802388
ENSG00000094880	CDC23	3	35808	36308
ENSG00000179750	APOBEC3B	5	887334	887834
ENSG00000147231	CXORF57	4	734541	735041
ENSG00000131165	CHMP1A	2	897115	897615
ENSG00000002016	RAD52	20	759697	760197
ENSG00000147234	FRMPD3	5	53045	53545
ENSG00000123836	PFKFB2	4	271998	272498
ENSG00000156265	MAP3K7CL	5	200733	201233
ENSG00000140939	NOL3	19	892481	892981
ENSG00000151491	EPS8	15	388914	389414
ENSG00000258875	CTD-2547L24.3	17	726768	727268
ENSG00000064607	SUGP2	9	259504	260004
ENSG00000140937	CDH11	4	72557	73057
ENSG00000134056	MRPS36	16	688047	688547
ENSG00000140931	CMTM3	2	879589	880089
ENSG00000177807	KCNJ10	4	549549	550049
ENSG00000177374	HIC1	22	679020	679520
ENSG00000065809	FAM107B	4	145750	146250
ENSG00000143919	CAMKMT	5	707860	708360
ENSG00000102595	UGGT2	1	175641	176141
ENSG00000102265	TIMP1	8	156790	157290
ENSG00000237240	ENSG00000237240	15	431121	431621
ENSG00000065802	ASB1	2	197768	198268
ENSG00000101457	DNTTIP1	21	910412	910912
ENSG00000163093	ENSG00000163093	3	405261	405761
ENSG00000163092	XIRP2	1	906549	907049
ENSG00000171236	LRG1	1	706370	706870
ENSG00000166681	NGFRAP1	20	580317	580817
ENSG00000111218	PRMT8	21	809893	810393
ENSG00000134760	DSG1	22	644093	644593
ENSG00000167619	TMEM145	3	228771	229271
ENSG00000175183	CSRP2	3	158910	159410
ENSG00000162076	FLYWCH2	3	596407	596907
ENSG00000111215	PRR4	9	973462	973962
ENSG00000142065	ZFP14	15	13474	13974
ENSG00000147586	MRPS28	11	739501	740001
ENSG00000107968	MAP3K8	16	177398	177898
ENSG00000166913	YWHAB	7	906202	906702
ENSG00000166912	MTMR10	20	35207	35707
ENSG00000188511	C22ORF34	9	485828	486328
ENSG00000135269	TES	8	158080	158580
ENSG00000147588	PMP2	5	711567	712067
ENSG00000107960	OBFC1	6	520541	521041
ENSG00000169139	UBE2V2	22	462925	463425
ENSG00000263563	UBBP4	12	672006	672506
ENSG00000232629	ENSG00000232629	21	553858	554358
ENSG00000169136	ATF5	5	735954	736454
ENSG00000169641	LUZP1	11	836164	836664
ENSG00000169131	ZNF354A	18	786107	786607
ENSG00000130717	UCK1	4	592187	592687
ENSG00000177721	ANXA2R	6	569090	569590
ENSG00000167208	SNX20	7	852183	852683
ENSG00000107779	BMPR1A	12	813953	814453
ENSG00000163273	NPPC	22	727739	728239
ENSG00000084636	COL16A1	4	854484	854984
ENSG00000167202	TBC1D2B	19	81445	81945
ENSG00000108262	GIT1	15	460716	461216
ENSG00000109610	SOD3	12	925225	925725
ENSG00000179361	ARID3B	14	936529	937029
ENSG00000048028	USP28	3	642449	642949
ENSG00000109618	SEPSECS	15	102098	102598
ENSG00000170852	KBTBD2	12	786548	787048
ENSG00000173218	VANGL1	18	234682	235182
ENSG00000170855	TRIAP1	4	548186	548686
ENSG00000118271	TTR	1	774820	775320
ENSG00000176170	SPHK1	3	411645	412145
ENSG00000118276	B4GALT6	18	191085	191585
ENSG00000137393	RNF144B	12	728265	728765
ENSG00000132128	LRRC41	15	855238	855738
ENSG00000110925	CSRNP2	10	117115	117615
ENSG00000141744	PNMT	15	302141	302641
ENSG00000132122	SPATA6	17	976277	976777
ENSG00000219626	FAM228B	4	61297	61797
ENSG00000186350	RXRA	20	120883	121383
ENSG00000172115	CYCS	19	672264	672764
ENSG00000198542	ITGBL1	14	672162	672662
ENSG00000122012	SV2C	22	744816	745316
ENSG00000214456	PLIN5	15	999546	1000046
ENSG00000157985	AGAP1	9	621023	621523
ENSG00000144339	TMEFF2	19	157941	158441
ENSG00000105063	PPP6R1	4	394232	394732
ENSG00000128923	FAM63B	3	165754	166254
ENSG00000135842	FAM129A	2	61735	62235
ENSG00000128928	IVD	1	68801	69301
ENSG00000070413	DGCR2	10	761420	761920
ENSG00000135847	ACBD6	6	365492	365992
ENSG00000118096	IFT46	21	270728	271228
ENSG00000221923	ZNF880	19	653136	653636
ENSG00000112339	HBS1L	5	984950	985450
ENSG00000152910	CNTNAP4	12	660978	661478
ENSG00000175482	POLD4	9	317428	317928
ENSG00000136463	TACO1	5	495138	495638
ENSG00000056736	IL17RB	22	501110	501610
ENSG00000178585	CTNNBIP1	20	431853	432353
ENSG00000184154	LRTOMT	3	917607	918107
ENSG00000165934	CPSF2	20	133403	133903
ENSG00000165935	SMCO2	5	812002	812502
ENSG00000184402	SS18L1	8	58663	59163
ENSG00000137731	FXYD2	22	394025	394525
ENSG00000133477	FAM83F	12	743931	744431
ENSG00000179988	PSTK	19	567866	568366
ENSG00000060971	ACAA1	22	836467	836967
ENSG00000128699	ORMDL1	8	40180	40680
ENSG00000128694	OSGEPL1	10	848534	849034
ENSG00000172273	HINFP	15	421599	422099
ENSG00000179981	TSHZ1	5	870659	871159
ENSG00000172270	BSG	6	365531	366031
ENSG00000165480	SKA3	14	495852	496352
ENSG00000132681	ATP1A4	10	416811	417311
ENSG00000142327	RNPEPL1	20	994491	994991
ENSG00000118898	PPL	22	29814	30314
ENSG00000118894	FAM86A	19	849817	850317
ENSG00000166004	KIAA1731	10	527725	528225
ENSG00000166006	KCNC2	18	351547	352047
ENSG00000180481	GLIPR1L2	10	537147	537647
ENSG00000186377	CYP4X1	3	179771	180271
ENSG00000186376	ZNF75D	1	734791	735291
ENSG00000126001	CEP250	11	46915	47415
ENSG00000175764	TTLL11	4	460314	460814
ENSG00000011143	MKS1	13	44597	45097
ENSG00000179632	MAF1	3	168322	168822
ENSG00000173272	MZT2A	11	570331	570831
ENSG00000173273	TNKS	1	99213	99713
ENSG00000173275	ZNF449	13	816362	816862
ENSG00000173276	ZBTB21	14	613216	613716
ENSG00000112335	SNX3	8	988980	989480
ENSG00000126581	BECN1	1	39326	39826
ENSG00000166816	LDHD	13	732868	733368
ENSG00000143924	EML4	7	304186	304686
ENSG00000087245	MMP2	5	612217	612717
ENSG00000164167	LSM6	14	918275	918775
ENSG00000115446	UNC50	5	551524	552024
ENSG00000115112	TFCP2L1	2	765324	765824
ENSG00000116147	TNR	18	106085	106585
ENSG00000184845	DRD1	18	941152	941652
ENSG00000149489	ROM1	13	202693	203193
ENSG00000116141	MARK1	9	958910	959410
ENSG00000178234	GALNT11	11	860792	861292
ENSG00000151414	NEK7	20	289124	289624
ENSG00000206077	ZDHHC11B	7	506305	506805
ENSG00000166813	KIF7	22	690780	691280
ENSG00000155592	ZKSCAN2	11	498586	499086
ENSG00000113845	TIMMDC1	3	453341	453841
ENSG00000128185	DGCR6L	15	906308	906808
ENSG00000108256	NUFIP2	14	281822	282322
ENSG00000186174	BCL9L	17	670436	670936
ENSG00000204361	NXPE2	13	527512	528012
ENSG00000163660	CCNL1	4	398625	399125
ENSG00000144233	AMMECR1L	20	845716	846216
ENSG00000119326	CTNNAL1	8	464875	465375
ENSG00000158669	AGPAT6	22	593782	594282
ENSG00000101811	CSTF2	4	562974	563474
ENSG00000154162	CDH12	18	208426	208926
ENSG00000119321	FKBP15	16	381302	381802
ENSG00000153391	INO80C	11	800490	800990
ENSG00000144231	POLR2D	4	150584	151084
ENSG00000153395	LPCAT1	20	888651	889151
ENSG00000119328	FAM206A	5	255931	256431
ENSG00000023445	BIRC3	12	458459	458959
ENSG00000116497	S100PBP	17	796270	796770
ENSG00000104081	BMF	6	866750	867250
ENSG00000113319	RASGRF2	18	199104	199604
ENSG00000182405	PGBD4	10	905375	905875
ENSG00000104738	MCM4	19	748494	748994
ENSG00000005100	DHX33	17	997340	997840
ENSG00000005102	MEOX1	5	76282	76782
ENSG00000009709	PAX7	22	899420	899920
ENSG00000122694	GLIPR2	5	943534	944034
ENSG00000122696	SLC25A51	20	946470	946970
ENSG00000122691	TWIST1	15	244128	244628
ENSG00000122692	SMU1	19	38754	39254
ENSG00000100554	ATP6V1D	1	870554	871054
ENSG00000158164	TMSB15A	17	409610	410110
ENSG00000182400	TRAPPC6B	6	531123	531623
ENSG00000165209	STRBP	2	850324	850824
ENSG00000196455	PIK3R4	6	353587	354087
ENSG00000158486	DNAH3	15	475998	476498
ENSG00000196456	ZNF775	8	646466	646966
ENSG00000158480	SPATA2	15	372016	372516
ENSG00000125207	PIWIL1	9	452544	453044
ENSG00000170004	CHD3	15	154253	154753
ENSG00000101104	PABPC1L	10	476999	477499
ENSG00000101109	STK4	15	786981	787481
ENSG00000158488	CD1E	2	375605	376105
ENSG00000196458	ZNF605	8	893736	894236
ENSG00000196329	GIMAP5	4	362724	363224
ENSG00000197324	LRP10	20	84448	84948
ENSG00000104880	ARHGEF18	18	484218	484718
ENSG00000104883	PEX11G	21	456157	456657
ENSG00000175895	PLEKHF2	2	294554	295054
ENSG00000124155	PIGT	15	257349	257849
ENSG00000120693	SMAD9	15	629667	630167
ENSG00000104886	PLEKHJ1	3	731207	731707
ENSG00000104889	RNASEH2A	10	650430	650930
ENSG00000104888	SLC17A7	22	101925	102425
ENSG00000179564	LSMEM2	21	723787	724287
ENSG00000158290	CUL4B	16	610370	610870
ENSG00000130176	CNN1	10	476260	476760
ENSG00000120129	DUSP1	3	86475	86975
ENSG00000120699	EXOSC8	20	237042	237542
ENSG00000071889	FAM3A	1	769033	769533
ENSG00000176101	SSNA1	12	624358	624858
ENSG00000182257	C22ORF26	10	459648	460148
ENSG00000140743	CDR2	15	366437	366937
ENSG00000140740	UQCRC2	14	419660	420160
ENSG00000140030	GPR65	4	634103	634603
ENSG00000019144	PHLDB1	13	254657	255157
ENSG00000140749	IGSF6	21	769758	770258
ENSG00000081248	CACNA1S	16	949328	949828
ENSG00000205018	RP11-830F9.6	20	367342	367842
ENSG00000170915	PAQR8	22	898609	899109
ENSG00000170917	NUDT6	4	798595	799095
ENSG00000076043	REXO2	20	103289	103789
ENSG00000205011	ENSG00000205011	20	773521	774021
ENSG00000076513	ANKRD13A	5	742383	742883
ENSG00000111911	HINT3	21	649473	649973
ENSG00000120341	SEC16B	15	857659	858159
ENSG00000111913	FAM65B	22	112849	113349
ENSG00000111912	NCOA7	11	597100	597600
ENSG00000197147	LRRC8B	10	382475	382975
ENSG00000075891	PAX2	7	209891	210391
ENSG00000168411	RFWD3	2	812819	813319
ENSG00000117360	PRPF3	19	877591	878091
ENSG00000117362	APH1A	3	30198	30698
ENSG00000185056	C5ORF47	4	435066	435566
ENSG00000107282	APBA1	2	827400	827900
ENSG00000006459	JHDM1D	4	82082	82582
ENSG00000107281	NPDC1	18	356812	357312
ENSG00000006453	BAIAP2L1	17	642607	643107
ENSG00000006451	RALA	17	361406	361906
ENSG00000217340	ENSG00000217340	13	269201	269701
ENSG00000160183	TMPRSS3	8	225890	226390
ENSG00000160180	TFF3	20	77524	78024
ENSG00000047457	CP	5	819447	819947
ENSG00000114331	ACAP2	7	427492	427992
ENSG00000160185	UBASH3A	21	245769	246269
ENSG00000146966	DENND2A	11	649409	649909
ENSG00000014138	POLA2	1	579563	580063
ENSG00000172456	FGGY	17	31138	31638
ENSG00000146963	C7ORF55-LUC7L2	1	182426	182926
ENSG00000106771	TMEM245	2	298235	298735
ENSG00000106772	PRUNE2	18	146133	146633
ENSG00000198673	FAM19A2	3	207986	208486
ENSG00000256618	MTRNR2L1	1	412991	413491
ENSG00000095303	PTGS1	2	619244	619744
ENSG00000140836	ZFHX3	9	571474	571974
ENSG00000182685	BRICD5	9	363874	364374
ENSG00000167716	WDR81	13	215055	215555
ENSG00000103056	SMPD3	17	611674	612174
ENSG00000103507	BCKDK	7	271954	272454
ENSG00000108666	C17ORF75	7	833837	834337
ENSG00000151532	VTI1A	2	165493	165993
ENSG00000103051	COG4	22	783651	784151
ENSG00000103502	CDIPT	13	565566	566066
ENSG00000230055	CISD3	8	227109	227609
ENSG00000152133	GPATCH11	18	57939	58439
ENSG00000152137	HSPB8	10	127102	127602
ENSG00000174943	KCTD13	9	107635	108135
ENSG00000102908	NFAT5	6	408999	409499
ENSG00000174946	GPR171	21	536482	536982
ENSG00000174945	AMZ1	3	376271	376771
ENSG00000174944	P2RY14	6	303922	304422
ENSG00000106483	SFRP4	2	879939	880439
ENSG00000102900	NUP93	20	918605	919105
ENSG00000102904	TSNAXIP1	15	398562	399062
ENSG00000106484	MEST	20	484542	485042
ENSG00000144935	TRPC1	11	841869	842369
ENSG00000143217	PVRL4	6	665465	665965
ENSG00000134419	RPS15A	20	355756	356256
ENSG00000018236	CNTN1	8	64138	64638
ENSG00000171530	TBCA	11	737635	738135
ENSG00000171533	MAP6	3	623311	623811
ENSG00000131620	ANO1	6	702933	703433
ENSG00000131626	PPFIA1	5	51971	52471
ENSG00000204592	ENSG00000204592	3	581281	581781
ENSG00000165526	RPUSD4	19	859734	860234
ENSG00000123643	SLC36A1	22	853779	854279
ENSG00000136819	C9ORF78	13	905548	906048
ENSG00000078114	NEBL	9	315326	315826
ENSG00000173894	CBX2	1	911016	911516
ENSG00000136813	KIAA0368	6	339224	339724
ENSG00000136811	ODF2	7	253651	254151
ENSG00000136810	TXN	10	331072	331572
ENSG00000136816	TOR1B	16	790563	791063
ENSG00000178802	MPI	8	898027	898527
ENSG00000178803	ADORA2A-AS1	1	522114	522614
ENSG00000178776	C5ORF46	16	78712	79212
ENSG00000204560	ENSG00000204560	9	766687	767187
ENSG00000143079	CTTNBP2NL	15	872232	872732
ENSG00000178772	CPN2	5	587979	588479
ENSG00000204564	ENSG00000204564	11	379055	379555
ENSG00000126733	DACH2	3	743574	744074
ENSG00000204569	ENSG00000204569	13	945514	946014
ENSG00000178809	TRIM73	14	595946	596446
ENSG00000186665	C17ORF58	8	975436	975936
ENSG00000247270	AC132186.1	20	177293	177793
ENSG00000031823	RANBP3	8	712521	713021
ENSG00000115271	GCA	4	659475	659975
ENSG00000092020	PPP2R3C	11	743535	744035
ENSG00000184500	PROS1	6	921627	922127
ENSG00000119632	IFI27L2	22	950892	951392
ENSG00000185947	ZNF267	18	431792	432292
ENSG00000185946	RNPC3	9	367181	367681
ENSG00000114631	PODXL2	8	24737	25237
ENSG00000108733	PEX12	18	141692	142192
ENSG00000188729	OSTN	5	265219	265719
ENSG00000239857	GET4	18	382829	383329
ENSG00000167515	TRAPPC2L	16	140256	140756
ENSG00000108883	EFTUD2	10	256906	257406
ENSG00000204628	GNB2L1	13	920040	920540
ENSG00000102678	FGF9	15	197674	198174
ENSG00000088387	DOCK9	18	312479	312979
ENSG00000204620	AC115618.1	9	641170	641670
ENSG00000099203	TMED1	13	431916	432416
ENSG00000204624	PTCHD2	11	233764	234264
ENSG00000099204	ABLIM1	16	932338	932838
ENSG00000141429	GALNT1	4	673973	674473
ENSG00000102781	KATNAL1	21	780567	781067
ENSG00000115325	DOK1	2	12760	13260
ENSG00000069399	BCL3	14	381036	381536
ENSG00000153666	GOLGA8I	6	978146	978646
ENSG00000105270	CLIP3	8	917884	918384
ENSG00000130363	RSPH3	20	600095	600595
ENSG00000105278	ZFR2	21	272453	272953
ENSG00000091592	NLRP1	13	223005	223505
ENSG00000114450	GNB4	20	491664	492164
ENSG00000114988	LMAN2L	10	102477	102977
ENSG00000132824	SERINC3	10	846246	846746
ENSG00000132825	PPP1R3D	5	132770	133270
ENSG00000132823	C20ORF111	13	44593	45093
ENSG00000132821	VSTM2L	20	247422	247922
ENSG00000177143	CETN1	22	626432	626932
ENSG00000080603	SRCAP	11	51951	52451
ENSG00000004779	NDUFAB1	8	692677	693177
ENSG00000136527	TRA2B	11	809030	809530
ENSG00000141510	TP53	6	532280	532780
ENSG00000133661	SFTPD	1	169116	169616
ENSG00000158864	NDUFS2	8	57499	57999
ENSG00000004776	HSPB6	8	91342	91842
ENSG00000004777	ARHGAP33	5	727747	728247
ENSG00000139651	ZNF740	9	629377	629877
ENSG00000172046	USP19	18	296867	297367
ENSG00000135108	FBXO21	11	611937	612437
ENSG00000187764	SEMA4D	13	139611	140111
ENSG00000162601	MYSM1	13	777044	777544
ENSG00000162600	OMA1	6	163085	163585
ENSG00000135100	HNF1A	13	400402	400902
ENSG00000249459	ZNF286B	15	768645	769145
ENSG00000066117	SMARCD1	14	339875	340375
ENSG00000173641	HSPB7	19	778982	779482
ENSG00000067646	ZFY	11	616510	617010
ENSG00000165059	PRKACG	19	388597	389097
ENSG00000011083	SLC6A7	13	846596	847096
ENSG00000186496	ZNF396	17	398863	399363
ENSG00000130054	FAM155B	19	870913	871413
ENSG00000136100	VPS36	16	793487	793987
ENSG00000146425	DYNLT1	2	610535	611035
ENSG00000136104	RNASEH2B	14	388980	389480
ENSG00000165055	METTL2B	14	624045	624545
ENSG00000146426	TIAM2	5	244824	245324
ENSG00000145685	LHFPL2	10	690604	691104
ENSG00000169925	BRD3	8	774910	775410
ENSG00000145687	SSBP2	2	475968	476468
ENSG00000115850	LCT	9	169825	170325
ENSG00000145681	HAPLN1	12	452278	452778
ENSG00000153250	RBMS1	9	851339	851839
ENSG00000163516	ANKZF1	6	834002	834502
ENSG00000153253	SCN3A	8	19910	20410
ENSG00000163510	CWC22	19	527123	527623
ENSG00000163512	AZI2	13	120904	121404
ENSG00000163513	TGFBR2	17	548544	549044
ENSG00000214022	REPIN1	8	503620	504120
ENSG00000089472	HEPH	4	202509	203009
ENSG00000128228	SDF2L1	20	174206	174706
ENSG00000214029	ZNF891	2	695242	695742
ENSG00000127540	ENSG00000127540	20	176197	176697
ENSG00000106070	GRB10	10	661466	661966
ENSG00000180263	FGD6	19	637164	637664
ENSG00000143199	ADCY10	11	833115	833615
ENSG00000070061	IKBKAP	22	76057	76557
ENSG00000112679	DUSP22	20	192031	192531
ENSG00000249679	RP11-279O9.4	18	747675	748175
ENSG00000158869	FCER1G	7	235691	236191
ENSG00000106077	ABHD11	6	95611	96111
ENSG00000077235	GTF3C1	15	725565	726065
ENSG00000077232	DNAJC10	13	537040	537540
ENSG00000141736	ERBB2	3	646131	646631
ENSG00000077585	GPR137B	5	919633	920133
ENSG00000077238	IL4R	21	558761	559261
ENSG00000125945	ZNF436	20	276717	277217
ENSG00000125944	HNRNPR	10	820049	820549
ENSG00000090316	MAEA	3	606870	607370
ENSG00000022277	RTFDC1	3	605371	605871
ENSG00000185482	STAC3	21	841313	841813
ENSG00000137185	ZSCAN9	12	258452	258952
ENSG00000133083	DCLK1	3	525085	525585
ENSG00000143190	POU2F1	12	123711	124211
ENSG00000155961	RAB39B	11	543933	544433
ENSG00000144488	ESPNL	21	936399	936899
ENSG00000008394	MGST1	1	510743	511243
ENSG00000116809	ZBTB17	6	979267	979767
ENSG00000144481	TRPM8	5	507503	508003
ENSG00000134824	FADS2	4	716467	716967
ENSG00000144485	HES6	13	537567	538067
ENSG00000128805	ARHGAP22	4	861136	861636
ENSG00000134825	TMEM258	18	815263	815763
ENSG00000130414	NDUFA10	11	378839	379339
ENSG00000070601	FRMPD1	10	662655	663155
ENSG00000069974	RAB27A	9	164667	165167
ENSG00000128272	ATF4	10	696759	697259
ENSG00000074582	BCS1L	14	515009	515509
ENSG00000100307	CBX7	19	146512	147012
ENSG00000100304	TTLL12	4	538053	538553
ENSG00000050628	PTGER3	7	536951	537451
ENSG00000099821	POLRMT	1	656331	656831
ENSG00000153879	CEBPG	12	214214	214714
ENSG00000073008	PVR	3	500862	501362
ENSG00000010932	FMO1	18	141040	141540
ENSG00000101596	SMCHD1	3	192018	192518
